comment_clean,comment,auto_label,confidence,label_filtered,rating,source
"chất lượng hiển thị tốt, dòng nanocell này gần như tầm trung cao cấp của lg rồi, âm thanh hay, nghe nhạc âm bass treb tốt","Chất lượng hiển thị tốt, dòng nanocell này gần như tầm trung cao cấp của Lg rồi, âm thanh hay, nghe nhạc âm bass treb tốt",POS,0.992891312,POS,5,thegioididong
tivi sắc nét âm thanh hay săn được giá rẻ đáng tiền. có tìm bằng giọng nói,Tivi sắc nét âm thanh hay săn được giá rẻ đáng tiền. Có tìm bằng giọng nói,POS,0.992747247,POS,5,thegioididong
"sản phẩm như mô tả . bao bì đóng gói cẩn thận . hàng mới, full box","Sản phẩm như mô tả . Bao bì đóng gói cẩn thận . Hàng mới, full box",POS,0.991374195,POS,5,thegioididong
"giao hàng nhanh chóng, nv lắp đặt nhiệt tình, cẩn thận","Giao hàng nhanh chóng, nv lắp đặt nhiệt tình, cẩn thận",POS,0.992488146,POS,5,thegioididong
"sản phẩm chính hãng chất lượng, rất nét, giao hàng nhanh, sales được giá tốt","Sản phẩm chính hãng chất lượng, rất nét, giao hàng nhanh, sales được giá tốt",POS,0.992760658,POS,5,thegioididong
"sản phẩm chính hãng chất lượng, giao hàng nhanh, sales được giá tốt","Sản phẩm chính hãng chất lượng, giao hàng nhanh, sales được giá tốt",POS,0.992588639,POS,5,thegioididong
giao chuẩn hàng rất nhanh. tivi to đẹp đúng mẫu mã sản phẩm. có cải tiến công nghệ cao nhất.,Giao chuẩn hàng rất nhanh. Tivi to đẹp đúng mẫu mã sản phẩm. Có cải tiến công nghệ cao nhất.,POS,0.992841601,POS,5,thegioididong
"giao hàng nhanh, tivi nét ổn, nét hơn chắc phải dòng qled hoặc mã cao cấp hơn","Giao hàng nhanh, tivi nét ổn, nét hơn chắc phải dòng QLED hoặc mã cao cấp hơn",POS,0.979260981,POS,4,thegioididong
"tv mới 100 , màu đẹp tuy không bằng những dòng cao cấp. hợp với giá tiền, giao hàng nhanh. đóng gói kỹ. giá khuyến mãi tốt","Tv mới 100%, màu đẹp tuy không bằng những dòng cao cấp. Hợp với giá tiền, Giao hàng nhanh. Đóng gói kỹ. Giá khuyến mãi tốt",POS,0.992765129,POS,5,thegioididong
"đã nhận hàng và sử dụng tốt, hình ảnh sắc nét, giao hàng đảm bảo, giao kịp trước tết","Đã nhận hàng và sử dụng tốt, hình ảnh sắc nét, giao hàng đảm bảo, giao kịp trước tết",POS,0.989807785,POS,5,thegioididong
"tivi đẹp, hình ảnh sắc nét và tuyệt vời. magic remote là điểm yêu thích nhất của tôi, đặc biệt khi xem đá bóng thì thật sự mãn nhãn... nói tóm lại là quá tốt","Tivi đẹp, hình ảnh sắc nét và tuyệt vời. Magic remote là điểm yêu thích nhất của tôi, đặc biệt khi xem đá bóng thì thật sự mãn nhãn... Nói tóm lại là quá tốt",POS,0.992844641,POS,5,thegioididong
"chất lượng tốt, bảo hành kích hoạt đầy đủ, là tivi mới","Chất lượng tốt, bảo hành kích hoạt đầy đủ, là tivi mới",POS,0.992880464,POS,5,thegioididong
"giá rẻ màu đúng như mô tả, se ủng hộ shop tiếp nếu có nhu cầu lần sau","Giá rẻ màu đúng như mô tả, se ủng hộ shop tiếp nếu có nhu cầu lần sau",POS,0.991141677,POS,5,thegioididong
sản phẩm ok nha! đã mua 2 cái mốt mình sẽ ủng hộ shop tiếp,Sản phẩm ok nha! Đã mua 2 cái mốt mình sẽ ủng hộ shop tiếp,POS,0.992713749,POS,5,thegioididong
"mua được cái tivi quá là ưng luôn các ông à, chính hãng. quá là ngon","Mua được cái tivi quá là ưng luôn các ông à, chính hãng. Quá là ngon",POS,0.992937267,POS,5,thegioididong
"chất lượng hiển thị tốt, âm thanh hay, giao hàng nhanh","Chất lượng hiển thị tốt, âm thanh hay, giao hàng nhanh",POS,0.992330372,POS,5,thegioididong
"tivi giao không bị trầy xước, âm thanh hay săn được giá rẻ đáng tiền.","Tivi giao không bị trầy xước, âm thanh hay săn được giá rẻ đáng tiền.",POS,0.992542148,POS,5,thegioididong
sản phẩm đẹp ok nha. nên mua. sẽ mua lại khi cần nữa. giá cả ok luôn nha,Sản phẩm đẹp ok nha. Nên mua. Sẽ mua lại khi cần nữa. Giá cả ok luôn nha,POS,0.99289602,POS,5,thegioididong
sản phẩm tốt hỗ trợ lắp đặt tận tình chu đáo ncl ổn nhé tivi sắc nét mượt,Sản phẩm tốt hỗ trợ lắp đặt tận tình chu đáo ncl ổn nhé tivi sắc nét mượt,POS,0.99289602,POS,5,thegioididong
shop tư vấn nhiệt tình uy tín chất lượng giá cả hợp lý gói hàng kỹ giao hàng nhanh chóng mình mua lần 2 rồi mình sẽ ủng hộ shop trong lần tới nữa ạ,Shop tư vấn nhiệt tình uy tín chất lượng giá cả hợp lý gói hàng kỹ giao hàng nhanh chóng mình mua lần 2 rồi mình sẽ ủng hộ shop trong lần tới nữa ạ,POS,0.992686033,POS,5,thegioididong
"mới dùng thấy ok, chờ thời gian kiểm chứng","Mới dùng thấy OK, chờ thời gian kiểm chứng",POS,0.952969551,POS,4,thegioididong
giao hàng nhanh. giá cả hợp lý. chất lượng ổn,Giao hàng nhanh. Giá cả hợp lý. Chất lượng ổn,POS,0.985068738,POS,5,thegioididong
"giao hàng nhanh, đóng gói chắc chắn. giá sale rất tốt so với thị trường","Giao hàng nhanh, đóng gói chắc chắn. Giá sale rất tốt so với thị trường",POS,0.991921306,POS,5,thegioididong
"chất lượng tv ok , màu sắc đẹp , tần số quét cao coi mướt","Chất lượng tv ok , màu sắc đẹp , tần số quét cao coi mướt",POS,0.992867827,POS,5,thegioididong
sản phẩm rất tuyệt vời nhân viên chăm sóc khách hàng nhiệt tình,Sản phẩm rất tuyệt vời nhân viên chăm sóc khách hàng nhiệt tình,POS,0.992905498,POS,5,thegioididong
"giao hàng nhanh, sp chất lượng, nhiều deal ngon giá hời. mong hoạt động ổn định lâu dài.","Giao hàng nhanh, sp chất lượng, nhiều deal ngon giá hời. Mong hoạt động ổn định lâu dài.",POS,0.992820084,POS,5,thegioididong
"màn hình rộng, giao hàng nhanh, cẩn thận, sản phẩm là hàng mới. rất hài lòng","Màn hình rộng, giao hàng nhanh, cẩn thận, sản phẩm là hàng mới. Rất hài lòng",POS,0.992844403,POS,5,thegioididong
"giao hàng nhanh, đóng gói kỹ, đồ điện tử nên sử dụng thời gian mới đánh giá được chất lượng như thế nào","Giao hàng nhanh, đóng gói kỹ, đồ điện tử nên sử dụng thời gian mới đánh giá được chất lượng như thế nào",POS,0.818997979,POS,4,thegioididong
săn sale được giá hời. tv to hơn mình nghĩ. ngon bổ rẻ. dùng 1 thời gian sau mới đánh giá chất lượng được. khâu đầu ok,Săn sale được giá hời. Tv to hơn mình nghĩ. Ngon bổ rẻ. Dùng 1 thời gian sau mới đánh giá chất lượng được. Khâu đầu ok,POS,0.991342902,POS,4,thegioididong
giao hàng nhanh tivi xem được mua sale re chật ls lượng ok so vớ giá tiền,Giao hàng nhanh tivi xem được mua sale re chật ls lượng ok so vớ giá tiền,POS,0.97969842,POS,5,thegioididong
"đã nhận hàng và sử dụng tốt, hình ảnh sắc nét, giao hàng đảm bảo, giao nhanh","Đã nhận hàng và sử dụng tốt, hình ảnh sắc nét, giao hàng đảm bảo, giao nhanh",POS,0.991797566,POS,5,thegioididong
"google tivi tcl led 4k 55 inch 55p638 là sự kết hợp hoàn hảo giữa công nghệ tiên tiến và thiết kế thời trang, không chỉ đáp ứng đầy đủ nhu cầu giải trí mà còn là trung tâm trải nghiệm của gia đình tôi.","Google Tivi TCL LED 4K 55 inch 55P638 là sự kết hợp hoàn hảo giữa công nghệ tiên tiến và thiết kế thời trang, không chỉ đáp ứng đầy đủ nhu cầu giải trí mà còn là trung tâm trải nghiệm của gia đình tôi.",POS,0.991978168,POS,5,thegioididong
"phải nói rằng chất lượng hình ảnh của tivi led 4k này xuất sắc với độ chi tiết tuyệt vời, đảm bảo mọi nội dung từ phim ảnh, chương trình truyền hình đến video trực tuyến đều trở nên sống động và sắc nét, mang lại cho mọi người cũng như tôi một trải nghiệm xem rất chân thực và cuốn hút.","Phải nói rằng chất lượng hình ảnh của Tivi LED 4K này xuất sắc với độ chi tiết tuyệt vời, đảm bảo mọi nội dung từ phim ảnh, chương trình truyền hình đến video trực tuyến đều trở nên sống động và sắc nét, mang lại cho mọi người cũng như tôi một trải nghiệm xem rất chân thực và cuốn hút.",POS,0.992854059,POS,5,thegioididong
"tôi rất hài lòng về chiếc google tivi tcl led này bởi ngoài hệ điều hành google tv dễ sử dụng, nó còn tích hợp nhiều cổng kết nối, giúp tôi linh hoạt trong việc kết nối với các thiết bị khác nhau như máy chơi game, đầu phát đa phương tiện, hay hệ thống âm thanh.","Tôi rất hài lòng về chiếc Google Tivi TCL LED này bởi ngoài hệ điều hành Google TV dễ sử dụng, nó còn tích hợp nhiều cổng kết nối, giúp tôi linh hoạt trong việc kết nối với các thiết bị khác nhau như máy chơi game, đầu phát đa phương tiện, hay hệ thống âm thanh.",POS,0.990676761,POS,5,thegioididong
"rất nhiều lần mua hàng ở nguyễn kim, nhưng lần nào cũng thấy thích phong cách phục vụ ở đây, nhiệt tình, chu đáo, còn có nhiều chính sách ưu đãi. còn về sản phẩm, tủ sử dụng rất êm ái, không phát ra âm thanh quá ồn, rau củ và các thực phẩm giữ được rất lâu, tiền điện ở nhà cũng giảm hẳn. nói chung từ ngày mua tủ về mình trữ đồ ăn rất thoải mái, không còn gò bó ngày xưa. thủ tục trả góp rất nhanh chóng, 10 điểm cho chất lượng dịch vụ và sản phẩm.","Rất nhiều lần mua hàng ở Nguyễn Kim, nhưng lần nào cũng thấy thích phong cách phục vụ ở đây, nhiệt tình, chu đáo, còn có nhiều chính sách ưu đãi. Còn về sản phẩm, tủ sử dụng rất êm ái, không phát ra âm thanh quá ồn, rau củ và các thực phẩm giữ được rất lâu, tiền điện ở nhà cũng giảm hẳn. Nói chung từ ngày mua tủ về mình trữ đồ ăn rất thoải mái, không còn gò bó ngày xưa. Thủ tục trả góp rất nhanh chóng, 10 điểm cho chất lượng dịch vụ và sản phẩm.",POS,0.992831111,POS,5,thegioididong
tủ lạnh dẹp,tủ lạnh dẹp,POS,0.656080127,POS,5,thegioididong
"tôi cấm điện tủ lạnh hitachi mới lần đầu tiên khoảng 3 h, con tôi không biết rút chui điện ra. cho hỏi đến thời gian bao lâu mới cấm điện lại được. nó có ảnh hưởng gì máy không? cảm ơn","Tôi cấm điện tủ lạnh Hitachi mới lần đầu tiên khoảng 3 h, con tôi không biết rút chui điện ra. Cho hỏi đến thời gian bao lâu mới cấm điện lại được. Nó có ảnh hưởng gì máy không? Cảm ơn",NEU,0.89648515,NEU,5,thegioididong
mình mua sử dụng 1 tháng rồi máy chạy êm. cảm ơn nguyễn kim,Mình mua sử dụng 1 tháng rồi máy chạy êm. Cảm ơn Nguyễn kim,POS,0.990742147,POS,5,thegioididong
bạn ơi cho mình hỏi mình muốn mua ở hải phòng có vận chuyển về đó đc ko,bạn ơi cho mình hỏi mình muốn mua ở hải phòng có vận chuyển về đó đc ko,NEU,0.691330492,NEU,5,thegioididong
ch cho hỏi. tủ tôi để cạnh tường. nên dễ bị va. thấy bạn tôi đc cho cái mút xốp dán cánh tránh va đập. ch cho t xin 2 cái dán cánh đc không?,CH cho hỏi. Tủ tôi để cạnh tường. Nên dễ bị va. Thấy bạn tôi đc cho cái mút xốp dán cánh tránh va đập. CH cho t xin 2 cái dán cánh đc không?,NEU,0.894721746,NEU,5,thegioididong
"hitachi thì chất lượng đó giờ, tủ to và sang, nhân viên nhiệt tình, dặn kỹ càng sau 2h mới cắm để ổn định gas cho an toàn","Hitachi thì chất lượng đó giờ, tủ to và sang, nhân viên nhiệt tình, dặn kỹ càng sau 2h mới cắm để ổn định gas cho an toàn",POS,0.992621541,POS,5,thegioididong
mình mua được 4 ngày rồi mấy chạy êm hàng ok cảm ơn nguyễn kim,Mình mua được 4 ngày rồi mấy chạy êm hàng ok cảm ơn Nguyễn kim,POS,0.990908921,POS,5,thegioididong
"đóng gói cẩn thận, tủ to đẹp, nv hỗ trợ khiên và lắp, dặn dò cẩn thận sau 2 tiếng mới được cắm điện để ổn định ga","đóng gói cẩn thận, tủ to đẹp, nv hỗ trợ khiên và lắp, dặn dò cẩn thận sau 2 tiếng mới được cắm điện để ổn định ga",POS,0.992635787,POS,5,thegioididong
tủ có làm đá tự động và lấy nc bên ngoài rất tiện,Tủ có làm đá tự động và lấy nc bên ngoài rất tiện,POS,0.977445781,POS,5,thegioididong
"so với giá tiền, tủ lạnh hoạt động rất tốt, êm, không phát tiếng động khó chịu, giữ thực phẩm tươi lâu, dung tích lớn trữ được nhiều thực phẩm, thiết kế sang trọng, bộ lọc hoạt động rất tốt, không tạo ra các mùi quá khó chịu. đánh giá 5 sao cho sản phẩm, rất thích, nhân viên nhiệt tình, giao hàng đúng giờ, chuyên nghiệp sẽ ủng hộ lại lần sau.","So với giá tiền, tủ lạnh hoạt động rất tốt, êm, không phát tiếng động khó chịu, giữ thực phẩm tươi lâu, dung tích lớn trữ được nhiều thực phẩm, thiết kế sang trọng, bộ lọc hoạt động rất tốt, không tạo ra các mùi quá khó chịu. Đánh giá 5 sao cho sản phẩm, rất thích, nhân viên nhiệt tình, giao hàng đúng giờ, chuyên nghiệp sẽ ủng hộ lại lần sau.",POS,0.992886603,POS,5,thegioididong
sản phẩm này tốt chất lượng,Sản phẩm này tốt chất lượng,POS,0.991804838,POS,5,thegioididong
"tủ xài thích lắm, làm lạnh nhanh","Tủ xài thích lắm, làm lạnh nhanh",POS,0.992876053,POS,5,thegioididong
"mình mua cũng nhiều của nk r dịch vụ tốt, nhân viên nhiệt tình giao nhanh","Mình mua cũng nhiều của NK r dịch vụ tốt, nhân viên nhiệt tình giao nhanh",POS,0.992408514,POS,5,thegioididong
đây là giá trưng bày ạ có ship về vĩnh phúc k,Đây là giá trưng bày ạ có ship về vĩnh phúc k,NEU,0.86388433,NEU,5,thegioididong
"shop giao hàng nhanh, chuyên nghiệp.","Shop giao hàng nhanh, chuyên nghiệp.",POS,0.98446542,POS,5,thegioididong
"giao hàng nhanh, nhân viên nhiệt tình giao tận lầu 3, to đẹp hơn mình tưởng tượng","giao hàng nhanh, nhân viên nhiệt tình giao tận lầu 3, to đẹp hơn mình tưởng tượng",POS,0.991633058,POS,5,thegioididong
tủ lạnh ok. giá cả phải chăng. dùng tiết kiệm điện lắm. hi vọng bền,tủ lạnh ok. giá cả phải chăng. dùng tiết kiệm điện lắm. hi vọng bền,POS,0.991992593,POS,5,thegioididong
"tủ hoạt động tốt , lạnh nhanh","Tủ hoạt động tốt , Lạnh nhanh",POS,0.988181651,POS,5,thegioididong
"shipper đem đến tận cửa luôn nhé , mua ở đây rẻ hơn mua ngoài","shipper đem đến tận cửa luôn nhé , Mua ở đây rẻ hơn mua ngoài",POS,0.989674091,POS,5,thegioididong
"tủ lạnh đẹp, thể tích lớn trữ được nhiều đồ.","Tủ lạnh đẹp, thể tích lớn trữ được nhiều đồ.",POS,0.987402439,POS,5,thegioididong
"chất lượng sản phẩm rất tốt, đóng gói cẩn thận, nhận hàng nhanh chóng.","Chất lượng sản phẩm rất tốt, đóng gói cẩn thận, nhận hàng nhanh chóng.",POS,0.99252069,POS,5,thegioididong
"sản phẩm không làm thất vọng, giá cả hợp lý. đánh giá 5 sao.","sản phẩm không làm thất vọng, giá cả hợp lý. Đánh giá 5 sao.",POS,0.992839932,POS,5,thegioididong
"shop giao đúnv hạn, tủ trong thùng và đúng loại mình đặt mình hài lòng","Shop giao đúnv hạn, tủ trong thùng và đúng loại mình đặt mình hài lòng",POS,0.991339743,POS,5,thegioididong
chất lượng sản phẩm tốt. giao hàng tới tay người dùng bằng oto đảm bảo k bị móp méo,Chất lượng sản phẩm tốt. Giao hàng tới tay người dùng bằng oto đảm bảo k bị móp méo,POS,0.94372201,POS,5,thegioididong
